OBJECTID,CIVIC_ADDR,STREET_NM,WARD,DISTRICT,LATITUDE,LONGITUDE
1421,523 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.464838823,-80.575119779
1422,511 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465042372,-80.574467177
1423,192 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.440669631,-80.5582020959999
1424,194 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4405826230001,-80.558120908
1425,196 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4405223860001,-80.5580021279999
1426,198 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.440454092,-80.557894816
1427,200 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4403678040001,-80.5578134209999
1428,223 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4401500710001,-80.559269769
1429,570 MOUNT ANNE DR,MOUNT ANNE DR,3,Lakeshore,43.491872395,-80.5462295139999
1430,221 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.440283176,-80.55921154
1431,219 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4403202170001,-80.55905853
1432,217 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.440371267,-80.558919985
1433,402 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4520274070001,-80.549456183
1434,406 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.451902551,-80.54977845
1435,408 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.451840169,-80.549939633
1436,566 THORNDALE DR,THORNDALE DR,1,Westvale,43.4437500220001,-80.560958136
1437,564 THORNDALE DR,THORNDALE DR,1,Westvale,43.4438124700001,-80.560809314
1438,589 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.4428580160001,-80.556145006
1439,587 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.442956656,-80.556045443
1440,585 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.443046248,-80.555933612
1441,581 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.443135113,-80.555611569
1442,594 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.4431966180001,-80.556799079
1443,592 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.4433040710001,-80.556649926
1444,590 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.4433484100001,-80.556476676
1445,586 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.443437379,-80.556204152
1446,582 NORTHAMPTON PL,NORTHAMPTON PL,1,Westvale,43.4435097300001,-80.555941433
1447,663 HEATHCLIFFE PL,HEATHCLIFFE PL,1,Westvale,43.4404752090001,-80.562896041
1448,143 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4459818510001,-80.562981129
1449,145 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4458554880001,-80.56289552
1450,147 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4457290340001,-80.562809912
1451,149 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.44561158,-80.562699478
1452,151 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4455031750001,-80.5626014119999
1453,153 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.445376717,-80.562491143
1454,155 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4452231120001,-80.562368643
1455,161 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4453469630001,-80.561774562
1456,163 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.445442771,-80.561544584
1457,0 OLD POST CROSSING,OLD POST CROSSING,6,Beechwood,43.466222186,-80.5555909019999
1458,321 OLD POST RD,OLD POST RD,6,Beechwood,43.467457258,-80.5579877759999
1459,223H HARVARD PL,HARVARD PL,5,Willowdale,43.483483151,-80.5044319899999
1460,159 THORNBERRY LANE,THORNBERRY LANE,1,Westvale,43.4452754700001,-80.5619357799999
1461,419A LEE AVE,LEE AVE,5,Lincoln,43.4954880130001,-80.505679237
1462,424A LEE AVE,LEE AVE,5,Lincoln,43.4961270800001,-80.5056124239999
1463,424B LEE AVE,LEE AVE,5,Lincoln,43.4962041740001,-80.505704198
1464,538 LYNNBROOK PL,LYNNBROOK PL,3,Lakeshore,43.4920318270001,-80.547251316
1465,540 LYNNBROOK PL,LYNNBROOK PL,3,Lakeshore,43.4922295740001,-80.547150812
1466,542 LYNNBROOK PL,LYNNBROOK PL,3,Lakeshore,43.4924007610001,-80.547186656
1467,560 WEBER ST N,WEBER ST N,3,Conestoga,43.4943893720001,-80.546837889
1468,215A ERB ST E,ERB ST E,5,Willowdale,43.4693523340001,-80.507400358
1469,172 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.490247857,-80.5469677739999
1470,176 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.490177504,-80.547388763
1471,171 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.4897534620001,-80.546723865
1472,572 CHANCERY PL,CHANCERY PL,2,Beechwood West,43.4653987740001,-80.579992379
1473,43 HELENE CRES,HELENE CRES,6,Beechwood,43.4575872720001,-80.546494748
1474,71 KAREN WALK,KAREN WALK,6,Beechwood,43.4585891770001,-80.546384318
1475,73 KAREN WALK,KAREN WALK,6,Beechwood,43.458688641,-80.5464947739999
1476,556 THORNDALE DR,THORNDALE DR,1,Westvale,43.4439810850001,-80.560153169
1477,75 KAREN WALK,KAREN WALK,6,Beechwood,43.458830393,-80.546621429
1478,116 KEATS WAY PL,KEATS WAY PL,6,Beechwood,43.461522067,-80.546465338
1479,111 KEATS WAY PL,KEATS WAY PL,6,Beechwood,43.461116974,-80.5464931389999
1480,91 MCDOUGALL RD,MCDOUGALL RD,6,Beechwood,43.4618996610001,-80.546314205
1481,18 CULPEPPER DR,CULPEPPER DR,6,Beechwood,43.4540933280001,-80.546409668
1482,401 ERB ST W 101,ERB ST W,6,Beechwood,43.4529155440001,-80.5512057239999
1483,554 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4653730480001,-80.57833504
1484,381 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4527888900001,-80.549217241
1485,705 CONSERVATION DR,CONSERVATION DR,2,Erbsville,43.481851942,-80.6041230499999
1486,627B PINEROW CRES,PINEROW CRES,1,Beechwood West,43.448370536,-80.56920854
1487,631A PINEROW CRES,PINEROW CRES,1,Beechwood West,43.448254708,-80.5695282409999
1488,631B PINEROW CRES,PINEROW CRES,1,Beechwood West,43.448223188,-80.5696216059999
1489,58B MARSHALL ST,MARSHALL ST,7,Central,43.4739166790001,-80.52108813
1490,520A REDFOX RD,REDFOX RD,4,Lincoln,43.4968486720001,-80.520634817
1491,401 ERB ST W 303,ERB ST W,6,Beechwood,43.4529356910001,-80.551246753
1492,401 ERB ST W 302,ERB ST W,6,Beechwood,43.452925754,-80.551260482
1493,401 ERB ST W 301,ERB ST W,6,Beechwood,43.4529355830001,-80.551219335
1494,401 ERB ST W 204,ERB ST W,6,Beechwood,43.452945734,-80.551259009
1495,531 SPRUCEHILL AVE,SPRUCEHILL AVE,3,Lakeshore,43.490100736,-80.5484653249999
1496,611 MOUNT ANNE DR,MOUNT ANNE DR,3,Lakeshore,43.4927747340001,-80.548395941
1497,178 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.4920091720001,-80.5483521849999
1498,182 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.4921714490001,-80.548388099
1499,171 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.491279854,-80.548345281
1500,564 WEBER ST N,WEBER ST N,3,Conestoga,43.4954391910001,-80.5481905679999
1501,186 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.4898117920001,-80.5482696399999
1502,189 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.4893080690001,-80.5483969919999
1503,198 CEDARVALE CRES,CEDARVALE CRES,3,Lakeshore,43.488830862,-80.548400548
1504,225 CORRIE CRES,CORRIE CRES,3,Lakeshore,43.4829001790001,-80.548506314
1505,178A MURDOCK AVE,MURDOCK AVE,5,Willowdale,43.473677906,-80.507286821
1506,195A ERB ST E,ERB ST E,5,Willowdale,43.468832127,-80.5090438409999
1507,201A ERB ST E,ERB ST E,5,Willowdale,43.468991573,-80.508417734
1508,626 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4418636990001,-80.5593606589999
1509,622 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4417369190001,-80.5592144359999
1510,620 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4416653930001,-80.5591092879999
1511,616 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.441527094,-80.55891709
1512,614 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.441434427,-80.558862639
1513,190 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4407385910001,-80.558248873
1514,63 HELENE CRES,HELENE CRES,6,Beechwood,43.4584405030001,-80.5475101869999
1515,66 UNIVERSITY AVE E,UNIVERSITY AVE E,6,Columbia,43.4780933150001,-80.5207706749999
1516,5 MULBERRY LANE,MULBERRY LANE,6,Beechwood,43.4553594770001,-80.543297717
1517,469 BRONCO CRES,BRONCO CRES,5,Lexington,43.4966881600001,-80.492398307
1518,631 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.441925525,-80.5601275079999
1519,633 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4420258660001,-80.5600234519999
1520,635 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4420792710001,-80.559911792
1521,634 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4421261580001,-80.559744031
1522,632 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4420945730001,-80.559607209
1523,630 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4420449850001,-80.5594952769999
1524,403 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.451686308,-80.549252543
1525,73 AMOS AVE,AMOS AVE,6,Beechwood,43.458217264,-80.54867799
1526,75 AMOS AVE,AMOS AVE,6,Beechwood,43.4583526380001,-80.548763416
1527,99 CHURCHILL ST,CHURCHILL ST,6,Beechwood,43.456888178,-80.54873537
1528,173 PINE GROVE CRES,PINE GROVE CRES,3,Lakeshore,43.4900081970001,-80.550110843
1529,109 RANDALL DR,RANDALL DR,3,Conestoga,43.501434671,-80.550137387
1530,317 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4612249890001,-80.55102898
1531,315 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4613755330001,-80.5506683529999
1532,192 CORRIE CRES,CORRIE CRES,3,Lakeshore,43.4841304280001,-80.548361431
1533,313 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.461429465,-80.5504179179999
1534,195 CORRIE CRES,CORRIE CRES,3,Lakeshore,43.4847428050001,-80.548369205
1535,299 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.462027742,-80.549152578
1536,295 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4620759630001,-80.548984946
1537,289 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.462034401,-80.548513617
1538,285 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.461880046,-80.548180937
1539,316 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4616980960001,-80.551012737
1540,310 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.461960882,-80.5504634169999
1541,302 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.462332593,-80.549684543
1542,300 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4624303840001,-80.549485357
1543,298 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4625136770001,-80.549262216
1544,296 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4625672810001,-80.5489979129999
1545,76 HELENE CRES,HELENE CRES,6,Beechwood,43.458913518,-80.5471523579999
1546,57 HELENE CRES,HELENE CRES,6,Beechwood,43.45816926,-80.547215603
1547,59 HELENE CRES,HELENE CRES,6,Beechwood,43.458259674,-80.547313796
1548,318 HIAWATHA DR,HIAWATHA DR,6,Beechwood,43.4615938270001,-80.551213806
1549,61 HELENE CRES,HELENE CRES,6,Beechwood,43.458350088,-80.547411994
1550,335 MARLOWE DR,MARLOWE DR,6,Beechwood,43.4621585040001,-80.550948886
1551,326 MARLOWE DR,MARLOWE DR,6,Beechwood,43.4622288530001,-80.549905184
1552,177 WOODVILLE PL,WOODVILLE PL,3,Lakeshore,43.4905197730001,-80.5474109909999
1553,154 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.491904081,-80.546819353
1554,155 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.491498844,-80.54681004
1555,157 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.4914817690001,-80.547045135
1556,159 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.4914645490001,-80.547243112
1557,161 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.4914382740001,-80.547428813
1558,550 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4653811850001,-80.577977795
1559,546 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4653613680001,-80.577608917
1560,544 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.46536991,-80.577411707
1561,542 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4653691870001,-80.577216194
1562,540 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465377786,-80.577057826
1563,554 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.442332854,-80.560469381
1564,552 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4424052860001,-80.560341992
1565,550 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4424827990001,-80.560271734
1566,548 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4425940340001,-80.56026206
1567,544 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.442773747,-80.560385587
1568,542 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.442867601,-80.560491599
1569,540 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4429422640001,-80.5605698269999
1570,538 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4430367570001,-80.560654432
1571,536 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4431040470001,-80.560712338
1572,534 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4431830280001,-80.560813971
1573,532 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.4432447360001,-80.560894434
1574,530 SILVERMEADOW PL,SILVERMEADOW PL,1,Westvale,43.443317918,-80.560985922
1575,584 THORNDALE DR,THORNDALE DR,1,Westvale,43.4430910660001,-80.562022056
1576,582 THORNDALE DR,THORNDALE DR,1,Westvale,43.4431618140001,-80.561901506
1577,580 THORNDALE DR,THORNDALE DR,1,Westvale,43.443244028,-80.561766099
1578,578 THORNDALE DR,THORNDALE DR,1,Westvale,43.4433213790001,-80.561676786
1579,574 THORNDALE DR,THORNDALE DR,1,Westvale,43.443464615,-80.561443211
1580,609 MOUNT ANNE DR,MOUNT ANNE DR,3,Lakeshore,43.4927649530001,-80.548198167
1581,178 WOODVILLE PL,WOODVILLE PL,3,Lakeshore,43.4909261350001,-80.547704719
1582,180 WOODVILLE PL,WOODVILLE PL,3,Lakeshore,43.4907371960001,-80.5477556929999
1583,168 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.491809753,-80.548007339
1584,172 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.491873652,-80.548229492
1585,165 LYNNBROOK CRES,LYNNBROOK CRES,3,Lakeshore,43.491367676,-80.5477880079999
1586,172 PINE GROVE CRES,PINE GROVE CRES,3,Lakeshore,43.4895481180001,-80.549891741
1587,174 PINE GROVE CRES,PINE GROVE CRES,3,Lakeshore,43.4896284550001,-80.549717987
1588,572 THORNDALE DR,THORNDALE DR,1,Westvale,43.4435297580001,-80.561364075
1589,609 WESTFIELD DR,WESTFIELD DR,1,Westvale,43.441904494,-80.561237437
1590,655 HEATHCLIFFE PL,HEATHCLIFFE PL,1,Westvale,43.4408157280001,-80.562272222
1591,657 HEATHCLIFFE PL,HEATHCLIFFE PL,1,Westvale,43.440753423,-80.5624580209999
1592,176 PINE GROVE CRES,PINE GROVE CRES,3,Lakeshore,43.48970274,-80.5495157189999
1593,659 HEATHCLIFFE PL,HEATHCLIFFE PL,1,Westvale,43.4406456830001,-80.56255774
1594,222 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4397959940001,-80.558941079
1595,224 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.439845588,-80.5590777689999
1596,226 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4399075100001,-80.5592143709999
1597,225 THORNBIRD PL,THORNBIRD PL,1,Westvale,43.4400230850001,-80.559256125
1598,557 THORNDALE DR,THORNDALE DR,1,Westvale,43.4435130250001,-80.560218315
1599,555 THORNDALE DR,THORNDALE DR,1,Westvale,43.443530217,-80.55998341
1600,188 CEDARVALE CRES,CEDARVALE CRES,3,Lakeshore,43.4892420240001,-80.54763081
1601,192 CEDARVALE CRES,CEDARVALE CRES,3,Lakeshore,43.4890722530001,-80.5479536139999
1602,196 CEDARVALE CRES,CEDARVALE CRES,3,Lakeshore,43.488911295,-80.548251572
1603,181 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.489593347,-80.547665205
1604,416 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.451546336,-80.5505607429999
1605,353 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.451673886,-80.550671188
1606,355 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4518112970001,-80.550770353
1607,405 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.451615857,-80.549422244
1608,407 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4515444720001,-80.549583492
1609,409 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4514821880001,-80.549769338
1610,328 MARLOWE DR,MARLOWE DR,6,Beechwood,43.4624638330001,-80.550092729
1611,536 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465357473,-80.576677331
1612,532 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465351716,-80.576290107
1613,530 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4653459900001,-80.5760812779999
1614,528 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4653268160001,-80.575887624
1615,520 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465378366,-80.575053817
1616,518 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4654414190001,-80.574845727
1617,516 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4654656700001,-80.574612324
1618,514 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465463313,-80.574366259
1619,512 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.465428408,-80.5740826099999
1620,510 CHANCERY LANE,CHANCERY LANE,2,Beechwood West,43.4652586030001,-80.5738841049999
1621,326 WHITE ROCK CRES,WHITE ROCK CRES,3,Lakeshore North,43.5000928260001,-80.5578373819999
1622,296 WHITE ROCK CRES,WHITE ROCK CRES,3,Lakeshore North,43.5009247840001,-80.555596125
1623,351 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.485166554,-80.558792426
1624,347 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.48490602,-80.5589550299999
1625,345 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.484771274,-80.5590302429999
1626,343 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.484645576,-80.559117731
1627,339 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.4843149390001,-80.559240256
1628,337 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.484168557,-80.559099886
1629,335 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.4840935720001,-80.5588682489999
1630,333 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.48401556,-80.558622255
1631,331 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.4839560770001,-80.5583943789999
1632,350 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.484970736,-80.55832244
1633,300 WHITE ROCK CRES,WHITE ROCK CRES,3,Lakeshore North,43.5008185180001,-80.556003776
1634,348 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.48480003,-80.558410258
1635,344 THORNCREST DR,THORNCREST DR,3,Lakeshore,43.4845546330001,-80.558576418
1636,541 LYNNBROOK PL,LYNNBROOK PL,3,Lakeshore,43.4923049650001,-80.548003646
1637,178 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.4901153180001,-80.547599513
1638,543 LYNNBROOK PL,LYNNBROOK PL,3,Lakeshore,43.4924485610001,-80.547891308
1639,281B CAMILLE CRES,CAMILLE CRES,5,Lexington,43.495236472,-80.499509871
1640,283B CAMILLE CRES,CAMILLE CRES,5,Lexington,43.4952873080001,-80.499873554
1641,407B DAYNA CRES,DAYNA CRES,5,Lexington,43.4943793590001,-80.497952066
1642,407A DAYNA CRES,DAYNA CRES,5,Lexington,43.4944240460001,-80.497877446
1643,215B ERB ST E,ERB ST E,5,Willowdale,43.469382931,-80.50731417
1644,435B LEE AVE,LEE AVE,5,Lincoln,43.496592246,-80.5069074789999
1645,260 SHAKESPEARE DR,SHAKESPEARE DR,6,Beechwood,43.4635319160001,-80.549207047
1646,0 SHAKESPEARE DR,SHAKESPEARE DR,6,Beechwood,43.46303641,-80.5491366219999
1647,317 SHAKESPEARE PL,SHAKESPEARE PL,6,Beechwood,43.466593699,-80.549283176
1648,318 SHAKESPEARE PL,SHAKESPEARE PL,6,Beechwood,43.466150403,-80.5487549549999
1649,328 LONGFELLOW DR,LONGFELLOW DR,6,Beechwood,43.4657011470001,-80.549089699
1650,327 LONGFELLOW DR,LONGFELLOW DR,6,Beechwood,43.465152833,-80.549256879
1651,730 GLEN FORREST BLVD,GLEN FORREST BLVD,3,Lakeshore,43.4938817930001,-80.548288766
1652,536 SPRUCEHILL AVE,SPRUCEHILL AVE,3,Lakeshore,43.4906490810001,-80.54823862
1653,540 SPRUCEHILL AVE,SPRUCEHILL AVE,3,Lakeshore,43.4908843040001,-80.5485089479999
1654,529 SPRUCEHILL AVE,SPRUCEHILL AVE,3,Lakeshore,43.489956261,-80.548355145
1655,196 CEDARBRAE AVE,CEDARBRAE AVE,3,Lakeshore,43.4893833080001,-80.5492127699999
1656,369 VOGEL PL,VOGEL PL,6,Beechwood,43.457325713,-80.548647519
1657,371 VOGEL PL,VOGEL PL,6,Beechwood,43.457292652,-80.548710246
1658,125 KEATS WAY PL,KEATS WAY PL,6,Beechwood,43.4610369320001,-80.546740917
1659,98 KEATS WALK,KEATS WALK,6,Beechwood,43.460549004,-80.548586438
1660,324 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4616922210001,-80.548491391
1661,329 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4611707380001,-80.548705457
1662,192 MOHAWK AVE,MOHAWK AVE,6,Beechwood,43.4640333990001,-80.548511073
1663,187 MOHAWK AVE,MOHAWK AVE,6,Beechwood,43.465059932,-80.548528104
1664,189 MOHAWK AVE,MOHAWK AVE,6,Beechwood,43.464835463,-80.548678196
1665,357 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.45192647,-80.5508245349999
1666,628 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.441960448,-80.5594239499999
1667,320 ROXTON DR,ROXTON DR,1,Beechwood West,43.4636810550001,-80.562974034
1668,359 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4520828600001,-80.550897472
1669,361 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4522537820001,-80.550864818
1670,363 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4523763400001,-80.55071287
1671,365 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4524377380001,-80.550553119
1672,193 CORRIE CRES,CORRIE CRES,3,Lakeshore,43.4846536140001,-80.5485801359999
1673,345 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.460311839,-80.550083919
1674,237 OLD POST RD,OLD POST RD,6,Beechwood,43.46870712,-80.550198161
1675,265 WESTMOUNT RD N,WESTMOUNT RD N,6,Beechwood,43.4677751190001,-80.5497689169999
1676,372 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.452191687,-80.5500235539999
1677,376 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4523435570001,-80.5497257499999
1678,378 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4524060320001,-80.5495646639999
1679,380 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.4524773200001,-80.549378749
1680,390 WESTRIDGE DR,WESTRIDGE DR,6,Beechwood,43.452188182,-80.549133648
1681,101 KEATS WALK,KEATS WALK,6,Beechwood,43.459883432,-80.548764467
1682,326 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.461621812,-80.548899848
1683,328 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4615297280001,-80.549108474
1684,330 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4614309130001,-80.549299107
1685,331 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4610724950001,-80.548903932
1686,333 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4609651010001,-80.549065474
1687,335 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.460866659,-80.549214514
1688,196 MOHAWK AVE,MOHAWK AVE,6,Beechwood,43.4639727750001,-80.549117227
1689,198 MOHAWK AVE,MOHAWK AVE,6,Beechwood,43.4640368120001,-80.54937638
1690,618 MILLCROFT PL,MILLCROFT PL,1,Westvale,43.4416018740001,-80.559003059
1691,315 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.46201146,-80.5472652139999
1692,317 COLERIDGE DR,COLERIDGE DR,6,Beechwood,43.4618411530001,-80.547451899
1693,101 MCDOUGALL RD,MCDOUGALL RD,6,Beechwood,43.4628472840001,-80.546863373
1694,248 SHAKESPEARE DR,SHAKESPEARE DR,6,Beechwood,43.463374274,-80.5474732869999
1695,78 REGINA ST N,REGINA ST N,7,Central,43.4698041560001,-80.521689254
1696,28 NOECKER ST,NOECKER ST,7,Central,43.4717268090001,-80.522246024
1697,32 NOECKER ST,NOECKER ST,7,Central,43.471797397,-80.521904349
1698,300 LONGFELLOW DR,LONGFELLOW DR,6,Beechwood,43.4651804320001,-80.5471055789999
